Frequency,EarTag,Alive,Point,UTMZone,Easting,Northing,Azimuth,Date,Time_O,Time,AM_PM,Line,Wind,Rain,Temp,Clouds,Notes,SampleTimeCat,SampleTimeGeneral,Observer,Grid
149.213,A1697,yes,1,22,279213,5359445,292,2018-07-29,18:48:00,184800,PM,,calm,clear,warm,5out8,,,late evening ,KG/BS,BL
149.213,A1697,yes,4,22,278952,5359714,268,2018-07-29,19:31:00,193100,PM,,calm,clear,warm,5out8,,,late evening ,KG/BS,BL
149.213,A1697,yes,6,22,278751,5359790,212,2018-07-29,19:46:00,194600,PM,,calm,clear,warm,5out8,,,late evening ,KG/BS,BL
149.213,A1697,yes,1,22,279213,5359445,291,2018-07-30,08:46:00,84600,AM,,calm,clear,warm,7out8,,,early morning ,KG/BS,BL
149.213,A1697,yes,3,22,278952,5359714,260,2018-07-30,09:31:00,93100,AM,,calm,clear,warm,7out8,,,early morning ,KG/BS,BL
149.213,A1697,yes,4,22,278831,5359757,242,2018-07-30,09:43:00,94300,AM,,calm,clear,warm,7out8,,,early morning ,KG/BS,BL
149.213,A1697,yes ,5,22,278887,5359728,246,2018-08-01,17:24:00,172400,PM,,mild,clear,warm,1out8,,,early evening ,KG/BS,BL
149.213,A1697,yes ,6,22,278751,5359790,189,2018-08-01,17:28:00,172800,PM,,mild,clear,warm,1out8,,,early evening ,KG/BS,BL
149.213,A1697,yes ,7,22,278800,5359761,216,2018-08-01,17:31:00,173100,PM,,mild,clear,warm,1out8,,,early evening ,KG/BS,BL
149.213,A1697,yes,4,22,278952,5359714,278,2018-08-02,18:34:00,183400,PM,,mild ,clear,warm,6out8,,,late evening,BS,BL
149.213,A1697,yes,7,22,278966,5359800,257,2018-08-02,18:46:00,184600,PM,,mild ,clear,warm,6out8,,,late evening,BS,BL
149.213,A1697,yes,3,22,278927,5359543,328,2018-08-02,18:55:00,185500,PM,,mild ,clear,warm,6out8,,,late evening,BS,BL
149.213,A1697,yes,4,22,278952,5359714,272,2018-08-03,09:55:00,95500,AM,,mild ,clear,warm,4out8,,early morning ,,KG/BS,BL
149.213,A1697,yes,5,22,278831,5359757,250,2018-08-03,10:07:00,100700,AM,,mild ,clear,warm,4out8,,early morning ,,KG/BS,BL
149.213,A1697,yes,6,22,278751,5359790,200,2018-08-03,10:10:00,101000,AM,,mild ,clear,warm,4out8,,early morning ,,KG/BS,BL
149.254,A3718,,2,22,278951,5359713,NA,2018-06-18,15:21:34,152134,PM,,Mild,Clear,Mild,8out8,Not heard,LateAfternoon,Afternoon,MR,BL
149.254,A3718,Yes,1,22,279218,5359443,182,2018-06-18,15:27:48,152748,PM,1,Strong,Clear,Mild,7out8,,LateAfternoon,Afternoon,BS,BL
149.254,A3718,Yes,8,22,279218,5359443,193,2018-06-18,18:05:00,180500,PM,3,Calm,Light,Mild,7out8,Same LP as #1,LateEvening,Evening,BS,BL
149.254,A3718,Yes,7,22,278832,5359750,159,2018-06-18,18:09:43,180943,PM,1,Calm,Light,Cool,8out8,,LateEvening,Evening,MR,BL
149.254,A3718,Yes,9,22,279427,5359431,261,2018-06-18,18:29:29,182929,PM,3,Calm,Light,Cool,8out8,,LateEvening,Evening,MR,BL
149.254,A3718,Yes,2,22,278947,5359716,142,2018-06-21,07:47:23,74723,AM,2,Calm,Clear,Cool,8out8,,EarlyMorning,Morning,MR,BL
149.254,A3718,Yes,1,22,279218,5359443,173,2018-06-21,07:53:45,75345,AM,1,Mild,Clear,Cool,6out8,,EarlyMorning,Morning,BS,BL
149.254,A3718,Yes,3,22,278992,5359368,92,2018-06-21,09:19:18,91918,AM,3,Calm,Clear,Mild,7out8,,EarlyMorning,Morning,BS,BL
149.254,A3718,Yes,2,22,278948,5359717,104,2018-06-23,08:01:32,80132,AM,2,Mild,Clear,Mild,1out8,,EarlyMorning,Morning,MR,BL
149.254,A3718,Yes,1,22,279211,5359447,327,2018-06-23,08:38:14,83814,AM,1,,,,,,EarlyMorning,Morning,BS,BL
149.254,A3718,Yes,4,22,278720,5359551,NA,2018-06-23,09:00:27,90027,AM,,,,,,Not heard,EarlyMorning,Morning,MR,BL
149.254,A3718,Yes,3,22,279211,5359829,187,2018-06-23,09:01:30,90130,AM,3,,,,,,EarlyMorning,Morning,BS,BL
149.254,A3718,Yes,1,22,279215,5359447,174,2018-06-30,10:55:00,105500,AM,1,Calm,Clear,Mild,8out8,,Late Morning,Morning,JBF,BL
149.254,A3718,Yes,2,22,279255,5359985,181,2018-06-30,10:55:00,105500,AM,2,Calm,Clear,Mild,8out8,,Late Morning,Morning,BS,BL
149.254,A3718,Yes,3,22,278766,5359780,126,2018-06-30,10:55:00,105500,AM,3,Calm,Clear,Mild,8out8,,Late Morning,Morning,KG,BL
149.254,A3718,Yes,1,22,278948,5359712,132,2018-07-01,12:03:00,120300,PM,,Calm,Drizzle,Cool,8out8,,Early Afternoon,Afternoon,KG,BL
149.254,A3718,Yes,1,22,279215,5359447,112,2018-07-01,12:07:00,120700,PM,,Calm,Clear,Mild,8out8,,Early Afternoon,Afternoon,BS,BL
149.254,A3718,Yes,3,22,279393,5359446,208,2018-07-01,14:15:00,141500,PM,,Calm,Drizzle,Cool,8out8,,Early Afternoon,Afternoon,KG,BL
149.254,A3718,Yes,4,22,279493,5359351,282,2018-07-01,14:20:00,142000,PM,,Calm,Drizzle,Cool,8out8,,Early Afternoon,Afternoon,KG,BL
149.254,A3718,yes,1,22,278952,5359714,122,2018-07-02,13:10:00,131000,PM,,Calm,Clear,Mild,2out8,,Early Afternoon,Afternoon,BS,BL
149.254,A3718,yes,1,22,279215,5359447,344,2018-07-02,13:10:00,131000,PM,,Calm,Clear,Warm,1out8,,Early Afternoon,Afternoon,KG,BL
149.254,A3718,yes,2,22,279329,5359463,294,2018-07-02,13:35:00,133500,PM,,Calm,Clear,Warm,1out8,,Early Afternoon,Afternoon,KG,BL
149.254,A3718,yes,1,22,279215,5359447,116,2018-07-03,12:21:00,122100,PM,,Calm,Clear,Warm,1out8,,Early Afternoon,Afternoon,KG,BL
149.254,A3718,yes,1,22,278952,5359714,129,2018-07-03,12:27:00,122700,PM,,Calm,Clear,Warm,1out8,,Early Afternoon,Afternoon,BS,BL
149.254,A3718,yes,2,22,279380,5359440,244,2018-07-03,13:20:00,132000,PM,,Calm,Clear,Warm,1out8,,Early Afternoon,Afternoon,KG,BL
149.254,A3718,yes,11,22,278952,5359714,134,2018-07-04,08:54:00,85400,AM,,Calm,Clear,Warm,4out8,,Early Morning,Morning,BS,BL
149.254,A3718,Yes,2,22,278927,5359542,90,2018-07-04,09:25:00,92500,AM,,Calm,Clear,Warm,1out8,,Early Morning,Morning,KG,BL
149.254,A3718,Yes,3,22,279358,5359446,278,2018-07-04,09:39:00,93900,AM,,Calm,Clear,Warm,1out8,,Early Morning,Morning,KG,BL
149.254,A3718,yes,1,22,279215,5359447,268,2018-07-05,09:50:00,95000,AM,,Calm,Clear,Warm,1out8,,Early Morning,Morning,KG,BL
149.254,A3718,yes,11,22,278952,5359714,174,2018-07-05,09:56:00,95600,AM,,Calm,Clear,Warm,1out8,,Early Morning,Morning,BS,BL
149.254,A3718,yes ,3,22,278985,5359508,196,2018-07-05,10:48:00,104800,AM,,Calm,Clear,Warm,1out8,,Late Morning,Morning,KG,BL
149.254,A3718,yes,1,22,279215,5359447,316,2018-07-07,16:48:00,164800,PM,,Mild,Clear,Mild,7out8,,Early Evening,Evening,KG,BL
149.254,A3718,yes,11,22,278952,5359714,32,2018-07-07,16:49:00,164900,PM,,Calm,Clear,Mild,1out8,,Early Evening,Evening,BS,BL
149.254,A3718,yes,12,22,278751,5359790,95,2018-07-07,17:30:00,173000,PM,,Calm,Clear,Mild,1out8,,Early Evening,Evening,BS,BL
149.254,A3718,yes,1,22,279215,5359447,340,2018-07-08,17:41:00,174100,PM,,Calm,Clear,Warm,3out8,,Early Evening,Evening,KG,BL
149.254,A3718,yes,1,22,278952,5359714,48,2018-07-08,17:44:00,174400,PM,,Calm,Clear,Warm,3out8,,Early Evening,Evening,BS,BL
149.254,A3718,yes,2,22,279014,5359487,4,2018-07-08,18:52:00,185200,PM,,Calm,Clear,Warm,5out8,Ipad died ,Late Evening,Evening,KG/BS,BL
149.254,A3718,yes,1,22,279215,5359447,298,2018-07-09,17:44:00,174400,PM,,Strong,Clear,Mild,6out8,,Early Evening,Evening,KG,BL
149.254,A3718,yes,11,22,278952,5359714,125,2018-07-09,17:44:00,174400,PM,,Strong,Clear,Mild,6out8,,Early Evening,Evening,BS,BL
149.254,A3718,yes,2,22,279039,5359484,28,2018-07-09,18:37:00,183700,PM,,Strong,Clear,Mild,6out8,,Late Evening,Evening,KG,BL
149.254,A3718,yes,3,22,278930,5359534,101,2018-07-09,18:53:00,185300,PM,,Strong,Clear,Mild,6out8,,Late Evening,Evening,KG,BL
149.254,A3718,yes,4,22,279108,5359444,348,2018-07-09,19:05:00,190500,PM,,Strong,Clear,Mild,6out8,,Late Evening,Evening,KG,BL
149.254,A3718,yes,1,22,278952,5359714,138,2018-07-10,13:22:00,132200,PM,,Mild,Clear,Warm,3out8,,Early Afternoon,Afternoon,KG,BL
149.254,A3718,yes,11,22,279215,5359447,202,2018-07-10,13:22:00,132200,PM,,Very Strong,Clear,Warm,3out8,,Early Afternoon,Afternoon,BS,BL
149.254,A3718,yes,5,22,278932,5359538,133,2018-07-10,15:02:00,150200,PM,,Mild,Clear,Warm,3out8,,Late Afternoon,Afternoon,KG,BL
149.254,A3718,yes,6,22,279042,5359483,152,2018-07-10,15:12:00,151200,PM,,Mild,Clear,Warm,3out8,,Late Afternoon,Afternoon,KG,BL
149.254,A3718,yes,1,22,279215,5359447,142,2018-07-11,16:00:00,160000,PM,,Strong,Clear,Warm,1out8,,Late Afternoon,Afternoon,KG,BL
149.254,A3718,yes,11,22,278952,5359714,156,2018-07-11,16:01:00,160100,PM,,Mild,Clear,Warm,1out8,,Late Afternoon,Afternoon,BS,BL
149.254,A3718,yes,exact loc ,22,278939,5359524,NA,2018-07-11,16:55:00,165500,PM,,Mild,Clear,Warm,1out8,"exact loc, saw the bun ",Early Evening,Evening,KG,BL
149.254,A3718,yes,1,22,279215,5359447,164,2018-07-12,09:47:00,94700,AM,,Calm,Heavy,Mild,8out8,,Early Morning,Morning,KG,BL
149.254,A3718,yes,2,22,278929,5359544,123,2018-07-12,10:08:00,100800,AM,,Calm,Heavy,Mild,8out8,,Late Morning,Morning,KG,BL
149.254,A3718,yes,5,22,279054,5359478,120,2018-07-12,11:05:00,110500,AM,,Calm,Heavy,Mild,8out8,,Late Morning,Morning,KG/BS,BL
149.254,A3718,yes,6,22,279349,5359454,194,2018-07-12,11:11:00,111100,AM,,Calm,Heavy,Mild,8out8,,Late Morning,Morning,KG/BS,BL
149.254,A3718,yes,7,22,279496,5359348,250,2018-07-12,11:24:00,112400,AM,,Calm,Heavy,Mild,8out8,,Late Morning,Morning,KG/BS,BL
149.254,A3718,yes,1,22,279215,5359447,112,2018-07-14,15:37:00,153700,PM,,Calm,Clear,Warm,4out8,,Late Afternoon,Afternoon,KG,BL
149.254,A3718,yes,1,22,278952,5359714,122,2018-07-14,15:40:00,154000,PM,,Calm,Clear,Warm,4out8,,Late Afternoon,Afternoon,BS,BL
149.254,A3718,yes,4,22,279349,5359454,154,2018-07-14,16:29:00,162900,PM,,Calm,Clear,Warm,4out8,,Late Afternoon,Afternoon,KG,BL
149.254,A3718,yes,5,22,279496,5359348,219,2018-07-14,16:37:00,163700,PM,,Calm,Clear,Warm,4out8,,Early Evening,Evening,KG,BL
149.254,A3718,yes,1,22,279215,5359447,124,2018-07-15,09:26:00,92600,AM,,Calm,Drizzle,Mild,8out8,,Early Morning,Morning,KG,BL
149.254,A3718,yes,1,22,278952,5359714,119,2018-07-15,09:27:00,92700,AM,,Mild,Drizzle,Warm,8out8,,Early Morning,Morning,BS,BL
149.254,A3718,yes,4,22,279349,5359454,146,2018-07-15,10:17:00,101700,AM,,Calm,Drizzle,Mild,8out8,,Late Morning,Morning,KG,BL
149.254,A3718,yes,5,22,279496,5359348,218,2018-07-15,10:22:00,102200,AM,,Calm,Drizzle,Mild,8out8,,Late Morning,Morning,KG,BL
149.254,A3718,NO,1,22,279213,5359445,NA,2018-07-21,15:18:00,151800,PM,,Calm,Clear,Warm,2out8,Dead,Late Afternoon,Afternoon,KG,BL
149.274,A3769,Yes,2,22,278952,5359708,59,2018-06-19,17:40:58,174058,PM,2,Calm,Clear,Mild,8out8,,EarlyEvening,Evening,MR,BL
149.274,A3769,Yes,1,22,279218,5359443,331,2018-06-19,17:50:10,175010,PM,1,Calm,Clear,Mild,7out8,,EarlyEvening,Evening,BS,BL
149.274,A3769,Yes,3,22,278842,5359891,104,2018-06-19,18:28:12,182812,PM,3,Calm,Drizzle,Mild,7out8,,LateEvening,Evening,BS,BL
149.274,A3769,Yes,2,22,278947,5359716,62,2018-06-21,08:11:35,81135,AM,2,Calm,Clear,Cool,8out8,,EarlyMorning,Morning,MR,BL
149.274,A3769,Yes,1,22,279218,5359443,1,2018-06-21,08:16:32,81632,AM,1,Mild,Clear,Cool,6out8,,EarlyMorning,Morning,BS,BL
149.274,A3769,Yes,5,22,278852,5359954,100,2018-06-21,09:52:32,95232,AM,3,Mild,Clear,Mild,6out8,,EarlyMorning,Morning,BS,BL
149.274,A3769,Yes,2,22,278948,5359717,78,2018-06-23,08:17:31,81731,AM,2,,,,,,EarlyMorning,Morning,MR,BL
149.274,A3769,Yes,1,22,279211,5359447,337,2018-06-23,08:20:31,82031,AM,1,,,,,,EarlyMorning,Morning,BS,BL
149.274,A3769,Yes,3,22,279211,5359829,195,2018-06-23,08:56:56,85656,AM,3,Calm,Clear,Mild,1out8,,EarlyMorning,Morning,BS,BL
149.274,A3769,Yes,3,22,278766,5359780,74,2018-06-30,11:12:00,111200,AM,3,Calm,Clear,Mild,8out8,,Late Morning,Morning,KG,BL
149.274,A3769,Yes,2,22,279255,5359985,175,2018-06-30,11:15:00,111500,AM,,Calm,Clear,Mild,8out8,,Late Morning,Morning,BS,BL
149.274,A3769,Yes,1,22,279215,5359447,4,2018-06-30,11:20:00,112000,AM,1,Calm,Clear,Mild,8out8,,Late Morning,Morning,JBF,BL
149.274,A3769,Yes,1,22,278948,5359712,82,2018-07-01,12:20:00,122000,PM,,Calm,Drizzle,Cool,8out8,,Early Afternoon,Afternoon,KG,BL
149.274,A3769,Yes,1,22,279215,5359447,29,2018-07-01,12:30:00,123000,PM,,Calm,Clear,Mild,8out8,,Early Afternoon,Afternoon,BS,BL
149.274,A3769,Yes,2,22,278742,5359796,89,2018-07-01,13:20:00,132000,PM,,Calm,Drizzle,Cool,8out8,,Early Afternoon,Afternoon,KG,BL
149.274,A3769,yes,1,22,279215,5359447,342,2018-07-02,12:12:00,121200,PM,,Calm,Clear,Warm,1out8,,Early Afternoon,Afternoon,KG,BL
149.274,A3769,yes,1,22,278984,5359993,102,2018-07-02,12:30:00,123000,PM,,Calm,Clear,Mild,2out8,,Early Afternoon,Afternoon,BS,BL
149.274,A3769,yes,1,22,278968,5359841,68,2018-07-02,13:00:00,130000,PM,,Calm,Clear,Mild,2out8,,Early Afternoon,Afternoon,BS,BL
149.274,A3769,yes,1,22,279215,5359447,8,2018-07-03,12:40:00,124000,PM,,Calm,Clear,Warm,1out8,,Early Afternoon,Afternoon,KG,BL
149.274,A3769,yes,1,22,278952,5359714,53,2018-07-03,13:00:00,130000,PM,,Calm,Clear,Warm,1out8,,Early Afternoon,Afternoon,BS,BL
149.274,A3769,yes,2,22,279380,5359440,344,2018-07-03,13:25:00,132500,PM,,Calm,Clear,Warm,1out8,,Early Afternoon,Afternoon,KG,BL
149.274,A3769,Yes,1,22,279215,5359447,8,2018-07-04,10:13:00,101300,AM,,Calm,Clear,Warm,1out8,,Late Morning,Morning,KG,BL
149.274,A3769,yes,11,22,278952,5359714,103,2018-07-04,10:16:00,101600,AM,,Calm,Clear,Warm,3out8,,Late Morning,Morning,BS,BL
149.274,A3769,Yes,2,22,278984,5359503,56,2018-07-04,10:37:00,103700,AM,,Calm,Clear,Warm,3out8,,Late Morning,Morning,KG,BL
149.274,A3769,yes,1,22,279215,5359447,14,2018-07-05,09:46:00,94600,AM,,Calm,Clear,Warm,1out8,,Early Morning,Morning,KG,BL
149.274,A3769,yes,11,22,278952,5359714,115,2018-07-05,09:47:00,94700,AM,,Calm,Clear,Warm,1out8,,Early Morning,Morning,BS,BL
149.274,A3769,yes ,2,22,279314,5359466,320,2018-07-05,10:33:00,103300,AM,,Calm,Clear,Warm,1out8,,Late Morning,Morning,KG,BL
149.274,A3769,yes,1,22,279215,5359447,308,2018-07-07,16:59:00,165900,PM,,Mild,Clear,Mild,7out8,,Early Evening,Evening,KG,BL
149.274,A3769,yes,2,22,279054,5359475,358,2018-07-07,17:42:00,174200,PM,,Mild,Clear,Mild,7out8,,Early Evening,Evening,KG,BL
149.274,A3769,yes,3,22,278970,5359497,34,2018-07-07,17:49:00,174900,PM,,Mild,Clear,Mild,7out8,,Early Evening,Evening,KG,BL
149.274,A3769,yes,1,22,279215,5359447,324,2018-07-08,18:02:00,180200,PM,,Calm,Clear,Warm,3out8,,Late Evening,Evening,KG,BL
149.274,A3769,yes,1,22,278952,5359714,18,2018-07-08,18:03:00,180300,PM,,Calm,Clear,Warm,3out8,,Late Evening,Evening,BS,BL
149.274,A3769,yes,2,22,279014,5359487,344,2018-07-08,18:47:00,184700,PM,,Calm,Clear,Warm,5out8,Ipad died ,Late Evening,Evening,KG/BS,BL
149.274,A3769,yes,1,22,279215,5359447,346,2018-07-09,17:31:00,173100,PM,,Strong,Clear,Mild,6out8,,Early Evening,Evening,KG,BL
149.274,A3769,yes,3,22,278930,5359534,26,2018-07-09,18:46:00,184600,PM,,Strong,Clear,Mild,6out8,,Late Evening,Evening,KG,BL
149.274,A3769,yes,5,22,279349,5359454,324,2018-07-09,19:25:00,192500,PM,,Strong,Clear,Mild,6out8,,Late Evening,Evening,KG,BL
149.274,A3769,yes,1,22,278952,5359714,138,2018-07-10,13:32:00,133200,PM,,Mild,Clear,Warm,3out8,,Early Afternoon,Afternoon,KG,BL
149.274,A3769,yes,12,22,279008,5359494,53,2018-07-10,14:15:00,141500,PM,,Very Strong,Clear,Warm,3out8,,Early Afternoon,Afternoon,BS,BL
149.274,A3769,yes,13,22,278934,5359590,101,2018-07-10,14:25:00,142500,PM,,Very Strong,Clear,Warm,3out8,,Early Afternoon,Afternoon,BS,BL
149.274,A3769,yes,1,22,279215,5359447,348,2018-07-12,09:49:00,94900,AM,,Calm,Heavy,Mild,8out8,,Early Morning,Morning,KG,BL
149.274,A3769,yes,2,22,278929,5359544,62,2018-07-12,10:14:00,101400,AM,,Calm,Heavy,Mild,8out8,,Late Morning,Morning,KG,BL
149.274,A3769,yes,5,22,279054,5359478,44,2018-07-12,10:56:00,105600,AM,,Calm,Heavy,Mild,8out8,,Late Morning,Morning,KG/BS,BL
149.274,A3769,yes,6,22,279349,5359454,323,2018-07-12,11:18:00,111800,AM,,Calm,Heavy,Mild,8out8,,Late Morning,Morning,KG/BS,BL
149.274,A3769,yes,1,22,279215,5359447,343,2018-07-14,15:10:00,151000,PM,,Calm,Clear,Warm,4out8,,Late Afternoon,Afternoon,KG,BL
149.274,A3769,yes,1,22,278952,5359714,106,2018-07-14,15:13:00,151300,PM,,Calm,Clear,Warm,4out8,,Late Afternoon,Afternoon,BS,BL
149.274,A3769,yes,2,22,278933,5359544,61,2018-07-14,15:59:00,155900,PM,,Calm,Clear,Warm,4out8,,Late Afternoon,Afternoon,KG,BL
149.274,A3769,yes,1,22,278952,5359714,132,2018-07-15,09:16:00,91600,AM,,Mild,Drizzle,Warm,8out8,,Early Morning,Morning,BS,BL
149.274,A3769,yes,2,22,279108,5359444,44,2018-07-15,09:52:00,95200,AM,,Calm,Drizzle,Mild,8out8,,Early Morning,Morning,KG,BL
149.274,A3769,yes,3,22,278933,5359544,108,2018-07-15,10:02:00,100200,AM,,Calm,Drizzle,Mild,8out8,,Late Morning,Morning,KG,BL
149.274,A3769,yes,1,22,279213,5359445,320,2018-07-21,14:58:00,145800,PM,,Calm,Clear,Warm,2out8,,Late Afternoon,Afternoon,KG,BL
149.274,A3769,yes,11,22,278952,5359714,103,2018-07-21,15:00:00,150000,PM,,calm,clear,warm,1out8,,,,BS,BL
149.274,A3769,yes,2,22,278927,5359543,50,2018-07-21,15:35:00,153500,PM,,Calm,Clear,Warm,2out8,,Late Afternoon,Afternoon,KG,BL
149.274,A3769,yes,1,22,279213,5359445,NA,2018-07-22,11:11:00,111100,AM,,Calm,Clear,Warm,8out8,Not heard,Late Morning,Morning,KG,BL
149.274,A3769,yes,1,22,279213,5359445,339,2018-07-23,14:10:00,141000,PM,,strong ,clear,warm,6out8,,,,KG,BL
149.274,A3769,yes,1,22,278952,5359714,88,2018-07-23,14:12:00,141200,PM,,strong ,clear,warm,6out8,,,,BS,BL
149.274,A3769,yes,2,22,279058,5359475,20,2018-07-23,14:37:00,143700,PM,,strong ,clear,warm,6out8,,,,KG,BL
149.274,A3769,yes,1,22,279213,5359445,352,2018-07-24,17:12:00,171200,PM,,mild,clear,warm,8out8,,,,KG,BL
149.274,A3769,yes,1,22,278952,5359714,89,2018-07-24,17:13:00,171300,PM,,mild,clear,warm,8out8,,,,BS,BL
149.274,A3769,yes,2,22,278927,5359543,68,2018-07-24,18:09:00,180900,PM,,mild,clear,warm,8out8,,,,KG,BL
149.274,A3769,yes,4,22,279349,5359455,324,2018-07-24,18:26:00,182600,PM,,mild,clear,warm,8out8,,,,KG,BL
149.274,A3769,yes,1,22,279213,5359445,8,2018-07-26,19:46:00,194600,PM,,strong,clear,mild,1out8,,,Late evening ,KG,BL
149.274,A3769,yes,11,22,278952,5359714,113,2018-07-26,19:49:00,194900,PM,,strong,clear,mild,1out8,,,late evening,BS,BL
149.274,A3769,yes,4,22,279349,5359455,324,2018-07-26,20:38:00,203800,PM,,strong,clear,mild,1out8,,,Late evening ,KG,BL
149.274,A3769,yes,1,22,279213,5359445,342,2018-07-28,09:23:00,92300,AM,,calm,clear,cool,8out8,,,late morning ,KG,BL
149.274,A3769,yes,11,22,278952,5359714,112,2018-07-28,09:25:00,92500,AM,,calm,clear,cool,8out8,,,late morning,BS,BL
149.274,A3769,yes,2,22,278927,5359543,77,2018-07-28,09:45:00,94500,AM,,calm,clear,cool,8out8,,,late morning ,KG,BL
149.274,A3769,yes,1,22,279213,5359445,23,2018-07-29,18:44:00,184400,PM,,calm,clear,warm,5out8,,,late evening ,KG/BS,BL
149.274,A3769,yes,2,22,279058,5359475,70,2018-07-29,19:04:00,190400,PM,,calm,clear,warm,5out8,,,late evening ,KG/BS,BL
149.274,A3769,yes,8,22,279349,5359455,328,2018-07-29,20:19:00,201900,PM,,calm,clear,warm,5out8,,,late evening ,KG/BS,BL
149.274,A3769,yes,1,22,279213,5359445,27,2018-07-30,08:52:00,85200,AM,,calm,clear,warm,7out8,,,early morning ,KG/BS,BL
149.274,A3769,yes,3,22,278952,5359714,102,2018-07-30,09:35:00,93500,AM,,calm,clear,warm,7out8,,,early morning ,KG/BS,BL
149.274,A3769,yes,7,22,279349,5359455,334,2018-07-30,10:22:00,102200,AM,,calm,clear,warm,7out8,,,early morning ,KG/BS,BL
149.274,A3769,yes ,1,22,279213,5359445,16,2018-08-01,16:16:00,161600,PM,,mild,clear,warm,1out8,,,early evening ,KG/BS,BL
149.274,A3769,yes ,2,22,279058,5359475,42,2018-08-01,16:41:00,164100,PM,,mild,clear,warm,1out8,,,early evening ,KG/BS,BL
149.274,A3769,yes ,3,22,278927,5359543,61,2018-08-01,17:05:00,170500,PM,,mild,clear,warm,1out8,,,early evening ,KG/BS,BL
149.274,A3769,yes,1,22,279213,5359445,1,2018-08-02,17:42:00,174200,PM,,mild ,clear,warm,6out8,,,late evening,KG,BL
149.274,A3769,yes,4,22,278952,5359714,116,2018-08-02,18:25:00,182500,PM,,mild ,clear,warm,6out8,,,late evening,BS,BL
149.274,A3769,yes,7,22,278966,5359800,127,2018-08-02,18:44:00,184400,PM,,mild ,clear,warm,6out8,,,late evening,BS,BL
149.274,A3769,yes,3,22,278927,5359543,84,2018-08-02,18:57:00,185700,PM,,mild ,clear,warm,6out8,,,late evening,BS,BL
149.274,A3769,yes,1,22,279213,5359445,12,2018-08-03,09:10:00,91000,AM,,mild ,clear,warm,4out8,,early morning ,,KG/BS,BL
149.274,A3769,yes,4,22,278952,5359714,125,2018-08-03,09:50:00,95000,AM,,mild ,clear,warm,4out8,,early morning ,,KG/BS,BL
149.274,A3769,yes,9,22,279349,5359455,284,2018-08-03,10:43:00,104300,AM,,mild ,clear,warm,4out8,,early morning ,,KG/BS,BL
149.313,A1700,,2,22,278951,5359713,NA,2018-06-18,16:25:44,162544,PM,,Mild,Clear,Mild,8out8,Not heard,LateAfternoon,Afternoon,MR,BL
149.313,A1700,,2,22,278952,5359708,NA,2018-06-19,17:59:58,175958,PM,,Calm,Clear,Mild,8out8,No signal,EarlyEvening,Evening,MR,BL
149.313,A1700,,2,22,278947,5359716,NA,2018-06-21,08:50:10,85010,AM,,Calm,Clear,Cool,8out8,No signal,EarlyMorning,Morning,MR,BL
149.352,A2076,No,2,22,278951,5359713,91,2018-06-18,16:39:36,163936,PM,1,Mild,Clear,Mild,8out8,,EarlyEvening,Evening,MR,BL
149.352,A2076,No,1,22,279218,5359443,347,2018-06-18,16:43:29,164329,PM,1,Strong,Clear,Cool,7out8,,EarlyEvening,Evening,BS,BL
149.352,A2076,No,3,22,278943,5359531,54,2018-06-18,17:02:59,170259,PM,2,Strong,Clear,Cool,7out8,,EarlyEvening,Evening,BS,BL
149.352,A2076,Yes,2,22,278952,5359708,91,2018-06-19,17:40:05,174005,PM,2,Calm,Clear,Mild,8out8,Was dead on 18062018,EarlyEvening,Evening,MR,BL
149.352,A2076,Yes,1,22,279218,5359443,353,2018-06-19,17:44:16,174416,PM,1,Calm,Clear,Mild,7out8,Stronger,EarlyEvening,Evening,BS,BL
149.352,A2076,Yes,3,22,278842,5359891,107,2018-06-19,18:33:17,183317,PM,3,Calm,Drizzle,Mild,7out8,,LateEvening,Evening,BS,BL
149.374,A1875,Yes,1,22,281257,5390158,6,2018-06-20,09:49:44,94944,AM,1,Calm,Clear,Mild,6out8,,EarlyMorning,Morning,BS,TN
149.374,A1875,Yes,2,22,280970,5390304,NA,2018-06-20,10:20:37,102037,AM,,Calm,Clear,Warm,6out8,No signal,LateMorning,Morning,MR,TN
149.374,A1875,Yes,3,22,281001,5390481,77,2018-06-20,10:30:36,103036,AM,2,Calm,Clear,Mild,4out8,,LateMorning,Morning,BS,TN
149.374,A1875,Yes,4,22,281155,5390403,45,2018-06-20,10:47:59,104759,AM,3,Calm,Clear,Warm,1out8,,LateMorning,Morning,MR,TN
149.374,A1875,Yes,1,22,281277,5390359,65,2018-06-22,15:28:02,152802,PM,1,Calm,Clear,Warm,4out8,Could be 46,LateAfternoon,Afternoon,BS,TN
149.374,A1875,Yes,2,22,281491,5390279,NA,2018-06-22,15:56:28,155628,PM,,Calm,Clear,Warm,2out8,No signal,LateAfternoon,Afternoon,MR,TN
149.374,A1875,Yes,3,22,281404,5390691,146,2018-06-22,16:01:53,160153,PM,3,Calm,Clear,Warm,2out8,,LateAfternoon,Afternoon,BS,TN
149.374,A1875,Yes,5,22,281332,5390540,128,2018-06-22,16:19:23,161923,PM,3,Calm,Clear,Warm,1out8,,LateAfternoon,Afternoon,BS,TN
149.374,A1875,Yes,1,22,281307,5390178,338,2018-06-24,06:40:51,64051,AM,1,Mild,Clear,Mild,7out8,Weak,EarlyMorning,Morning,MR,TN
